sentence_0061|speaker_1|häi weer up siin muskêet. "Fan däi Fransken", weerhool häi. "Däi wullent an miin plóóets,
sentence_0062|speaker_1|wullent s'. Man Bóós Beenengó let't sük näit döör Fransken kumdäären. Ferjağt heb 'k dat
sentence_0063|speaker_1|halfmâal folk. Teegen förken kunnent s' ook näit an." Häi lâağ weer, man keek den
sentence_0064|speaker_1|t'móól wat dröömliğ fööer sük hen. "Spiitelkerwîis kweement s' lóóter noch insent. Doo mus 'k
sentence_0065|speaker_1|uutnaajen un hebbent s' mii d' plóóets mit kâap un köögel ofbraant. Man dat het
sentence_0066|speaker_1|weerd west, säeğ ik dii. 'N fräj fräisk buer let't sük näit f'r nâar bruuken!
sentence_0067|speaker_1|Räecht Fräisen däinent kiin heer!" Häi keek mii in 't gesiecht. "Man däi Franskman het
sentence_0068|speaker_1|dii ook näit ferskoont, säi ik. Däi blaauels up diin kop hest dii doch wol
sentence_0069|speaker_1|näit sülst biibrocht?" "doch, bün fan 't gemak faalen", see ik man un doo häi
sentence_0070|speaker_1|mii fróógend ankeek: "Wul 'n kloek uphangen." "Wat büst duu den f'r 'n fiigöök, dat
sentence_0071|speaker_1|duu 'n kloek booven diin gemak uphangen daajst?", frooğ h' laagend. "Büst ook man 'n
sentence_0072|speaker_1|fröem apostel." Ik see niks. Soo sâacht haar 'k ook nauğ. Man däi keerl hul
sentence_0073|speaker_1|näit up. "Gaf fan sülst ook wekker, däi 't âal uutsattent, netjes mitdaun hebbent as
sentence_0074|speaker_1|döösiğ hauner!
sentence_0075|speaker_1|As huen däi hauner weesen willent. Jóó, däient gift wol altiid!
sentence_0076|speaker_1|Un upstünds arranzjäärent s' sük nuu mit höör näej heer, däi hanooversk dudkop." Häi keek
sentence_0077|speaker_1|gnattiğ fööer sük hen. "Ferróóders sünt s'. Fertel mii ins': Woo kan äien fan höör
sentence_0078|speaker_1|oojt fräj weesen, doo s' altiid man fan âals mit sük móóken lóótent, wat höör
sentence_0079|speaker_1|säegt word't. Dat maust mii ins' fertellen." Nuu haar 'k t' fööl: "Höörent Jii móól.
sentence_0080|speaker_1|D'r kooment kiin Hanooversken!
sentence_0081|speaker_1|Dat hir is 'n ol nor pad, däi fiilicht móól fan wat buren bruukt word't,
sentence_0082|speaker_1|man wor anners noojt äien kumt. Ik wäit näit, wat Jii berekken willent, man hir
sentence_0083|speaker_1|word't d'r niks fan!" Man häi grimlaağde bloot. "Nee, Bóós Beenengó let't sük näit f'r
sentence_0084|speaker_1|nâar bruuken!
sentence_0085|speaker_1|Kan näit angóón, dat 'n oostfräisk buer sük altiid up siin fauten trappeln let't!
sentence_0086|speaker_1|Kan näit angóón, dat altiid man weer 'n anner dwingelant kumt, um us t' oovermestern!
sentence_0087|speaker_1|Kan näit angóón, dat wii man däi spöölbâal fan däi grôot heeren höör mâal fantasiien
sentence_0088|speaker_1|sünt!
sentence_0089|speaker_1|Ik sal hir stóón, bit däi Hanooversk d'r dood mank däi mäiden liegen daajt!
sentence_0090|speaker_1|Of mii sal däi düüvel hóólen!" Häi ful weer in 'n luud laagen. "Un häilmóóls
sentence_0091|speaker_1|alleniğ bün 'k je ook näit", mäien h' noch, "Klóósoom sal mii d' rüeğ freihollen."
sentence_0092|speaker_1|Ik keek hum wat mitliidiğ an, däi keerl was wol al lâang in 't wiel.
sentence_0093|speaker_1|Ik maut nuu, see ik, Fiilicht süğt man sük je móól weer." "Denk ik wol",
sentence_0094|speaker_1|anter däi oel, man ik haar 't man läiver hat, doo 't näit soo koomen
sentence_0095|speaker_1|haar. Sâacht ferdween dat läest biitje fan däi skuumiğ krôon in d' däiept fan unennelk
sentence_0096|speaker_1|ferdooven. In däi bliivend gêel skiin flikkerdernt däi gräel böönlampen as lütje helfüren un mank
sentence_0097|speaker_1|höör griiselk gläent keekent mii miin äigen oogen an mit 'n tsoord fan anwent möjiğkaid.
sentence_0098|speaker_1|Man doo ik mii t'rüeglêen, deedent sük twei näej oogen in däi düüvelsdrank späigeln un
sentence_0099|speaker_1|höör füriğkaid leet däi bestóónd gloer t' oovermestern. "Un wat móókst duu anners noch?", frooğ
sentence_0100|speaker_1|dat wicht. "Of un an dau 'k skateboarden." "Skateboarden, interessant", mäien s' ferhöyğt. "Dat móókt
sentence_0101|speaker_1|'n fründ fan mii ook. Man säeğ näit, dat duu ook noch lid fan soo
sentence_0102|speaker_1|'n skateboard-gang büst." "Nee, dat nuu ook weer näit." "Wul 'k äinliik ook móól weer
sentence_0103|speaker_1|daun", mäien s', "Man ik heb laider kiin skateboard meer." "Ik heb mîin d'r bii.
sentence_0104|speaker_1|Kan 'k dii wol wiisen." "Jóó, köönent wii wol móól daun. Man nuu mut ik
sentence_0105|speaker_1|weğ." "Wor den hen?", frooğ ik laagend. "Miin fründ kumt." Säi keek an mii f'rbii.
sentence_0106|speaker_1|D'r is häi ook al. 'N lütje bräied keerl kweem fan däi achter mii stóónd
sentence_0107|speaker_1|biljarttóóvels nóó us tau. "Wollen wir Süße?" "Ja, bit den", see s' un ferdween in
sentence_0108|speaker_1|'t dunker. Ik keek weer in miin glas. Âal oogen weerent nuu weğ un dat
sentence_0109|speaker_1|griiselk füer ferbrâan elker sachtiğkaid. Nuu späigel 't sük in miin äigen säiel un róókde
sentence_0110|speaker_1|mit âal siin hiets miin pukkernd haart. Un t'móól was ik näit meer möej. In
sentence_0111|speaker_1|äin toğ drunk ik miin glas uut, bestäel mii den noch twei annernt un löesde
sentence_0112|speaker_1|dissent binnen fiif menüüten. Doo gung 'k in buuten. Mank d' Auerker stad siin düüsterğ
sentence_0113|speaker_1|loonen kroopent dunker fiigööken as müegen nóó 't lücht. Däi lateernen beseerdent miin oogen, dat
sentence_0114|speaker_1|geraup fertêer mii fan binnen. As 'n ferdreeven slingerde ik däi noorder wâal anhooğ, teegen
sentence_0115|speaker_1|mii däi Äimsiger Stróóet, un fööer höör reesent grôot betongen denkmóólen däi ferteldent fan "dood"
sentence_0116|speaker_1|un "noojt weer". Uut an 't waalpad krüüsend loonen glee flikkernd dook fan 't tsentrum
sentence_0117|speaker_1|siin muulen nóó däi föörsteeden tau. Ik kweem bii d' busstóósje. Däi 550 stun as
sentence_0118|speaker_1|'n kasteel fan beskóóven middent in 't niks. Fööer d' ingaang hung 'n rîiğ fan
sentence_0119|speaker_1|jankies un friiks. Sünner d'r um t' denken kroop ik döör däi oopenstóónd achterdööer. Dat
sentence_0120|speaker_1|fjöökel glee döör däi läecht stróóten tau d' stad uut un teegen us lağ däi
sentence_0121|speaker_1|streevsk jööğd in lütje koppels up 't grund, däip fersunken in meerten fan höör äigen
sentence_0122|speaker_1|koets. Ik keek döör däi fûul fensters, fan d' heemel skeen sülver móónlücht tau d'
sentence_0123|speaker_1|kebîin in un däi steerns tinkeldent sâacht oover d' huusen, slooden un mäiden. Up d'
sentence_0124|speaker_1|höeğt fan Westerholt wur däi busforder gewoer, dat 'k duun was, achter Bliidstee murk häi,
sentence_0125|speaker_1|dat 'k kiin forkoert haar, un ennerwor fööer Gramsak smeet häi mii tau d' bus
sentence_0126|speaker_1|uut. Nuu stun ik d'r häilundal alleniğ mit miin skateboard unner d' aarms. Däi nacht
sentence_0127|speaker_1|was waarm un ik dee mii in 'n drööeğ slood läegen un miin duuniğkaid uutslóópen.
sentence_0128|speaker_1|Teegen 't griislecht wur 'k wóók. Däi süen rees achter d' mäiden un dreev mit
sentence_0129|speaker_1|elker menüüet as 'n glennend lâamp meer wâarmt nóó mii tau. Achter d' ampel stun
sentence_0130|speaker_1|bii d' bundsstróóet 'n Landrover. Ik sleek mii nóó hum tau, greep däi dööer fan
sentence_0131|speaker_1|siin lóódflâakt un stäel mii up miin boord. Soo róósde ik döör d' landskup, däi
sentence_0132|speaker_1|gräel süen t' möyet¬. Nóó 'n setje sağ ik in d' fêert 'n blaau lücht
sentence_0133|speaker_1|blinkern. Ik leet 't aauto lös un ruel mit miin läest swung nóó stróótskâant tau.
sentence_0134|speaker_1|Bii 'n smóól pad stun 'n skendaarmsaauto. Siin lüchten flikkerdent almantau. Fan d' mäiden fernam
sentence_0135|speaker_1|ik nuu geraup, man wat s' seedent kun 'k näit ferstóón. Weer up miin skateboard
sentence_0136|speaker_1|kweem ik dichter bii höör. Up 'n boom sittend, siin geweer up d' skood, däi
sentence_0137|speaker_1|hund d'r teegen, sağ ik hum weer, däi oel Beenengó. Häi was näit al t' feer
sentence_0138|speaker_1|fan siin eerder stee ofkoomen, in d' fêert kun ik noch miin went wannerpad uutmóóken.
sentence_0139|speaker_1|Unner hum stunnent twei skendaarms, äin fraauminsk un 'n keerl. Dat fraauminsk reep almanweğ nóó
sentence_0140|speaker_1|hum, wiilst däi man stum teegen höör stun. "Kooment S' man fan d' boom dóól.
sentence_0141|speaker_1|Dat is läip gefordelk föör Höör d'r booven t' bliiven." "Wat sal dat geraup, wel
sentence_0142|speaker_1|sü' jii ooverhôop", dönner 't weeruem. "Wii sünt fan d' skendaarms. Wii hebbent höört, dat
sentence_0143|speaker_1|Säi hir al langer in buuten oovernachten daunt un willent Höör helpen. Wat is Höör
sentence_0144|speaker_1|nóóm?" "Bóós Beenengó bün 'k", böelk häi. Dat skendarmske sküdkopde man. "Skendaarms!", lâag Beenengó. "Skendaarms!
sentence_0145|speaker_1|Jii sünt doch kiin skendaarms!
sentence_0146|speaker_1|Wor is den Jau peerd?" Däi frâau keek man beduust. "Peerd?
sentence_0147|speaker_1|Worum peerd?" "Un wat hebbent Jii bloot an", lâağ häi weer, "Nee, mit skendaarms kan
sentence_0148|speaker_1|man süks fiigööken as Jii 't sünt näit ferwesseln. 'N wiif un 'n köökeljâan sünner
sentence_0149|speaker_1|peerd. Jii lóótent meer as paajassen!" "Was sagt der Mann da?", frooğ doo däi anner
sentence_0150|speaker_1|skendaarm. Dat haar h' man näit dóón sult. As 'n wiel fuuter däi oel doo
sentence_0151|speaker_1|fan siin tâak dóól. "Wat proot't diin kulóóntje nuu Düütsk?
sentence_0152|speaker_1|Willent jii mii f'r nâar bruuken?" Un häi greep siin groot geweer, dat däi hund
sentence_0153|speaker_1|achter hum bii d' prooteräj in 't bek noomen haar, um 't up siin fersîit
sentence_0154|speaker_1|an t' läegen. Man däi leet 't rustiğ rörke wol näit föör ful t' neemen.
sentence_0155|speaker_1|Beenengó drükde of un geböören dee niks. "Düüvel!
sentence_0156|speaker_1|Nuu wult duu ror Fransken-rêev noch näit móól meer!" Däi skendaarms wesseldent 'n róódlös blik.
sentence_0157|speaker_1|Kooment Säi nuu doch fan d' boom, fersöch 't dat fraauminsk fan näjs. "Noojt!", reep
sentence_0158|speaker_1|däi oel, "Hóól dii däi düüvel, ferróóder!" Un as häi d'r bii wild mit siin
sentence_0159|speaker_1|aarms in d' lücht geestikuläär, hoo d' skecht fan 't geweer düğtiğ up 't holt.
sentence_0160|speaker_1|Doo ferfêer 'n lûud knâal upäins däi kemoodiğ selskup. Däi skendaarms skuuldent sük fut in
sentence_0161|speaker_1|'t gres, doch bii d' oel was däi uutfoelğ wat rabióóter. Swor un ferlaajt döör
sentence_0162|speaker_1|'t almanweğ ferkunsuumäären fan móóltiiden, däi wol näit bloot fan tee un oostfräisk swaartbrood bestunnent,
sentence_0163|speaker_1|gaf hum 't lot 'n machtiğ sküp nóó achter, däi häi näit meer ferknuusen kun,
sentence_0164|speaker_1|un häi ful dóól in 't struukeräj as 'n sak tuffels. Unbeseert, as döör 'n
sentence_0165|speaker_1|wunner, kweem häi weer ooveräien. "Sóótan, düüvel, bliksem!", reep häi un nâaj d'r fandöör, soo
sentence_0166|speaker_1|gaud as h' kun, siin trâau färbäiner achter hum. Ik folğde döör däi mäiden, döör
sentence_0167|speaker_1|drööeğ slooden un brûun busken, un haar miin mâajt d'r bii, höör näit t' ferläisen.
sentence_0168|speaker_1|Minner un minner wurdent däi boomen, leeger un leeger dat gres, bräider un bräider däi
sentence_0169|speaker_1|póóden. Un haarder dat dräigelk ruusen. Ook häi leet 't nuu t' höören. Of un
sentence_0170|speaker_1|an hul häi in, keek um sük, man kun doch näit uutmóóken, wor 't weğ
sentence_0171|speaker_1|kweem. Man ik wus 't. T'móól stunnent wii bii d' grôot stróóet. Häi fööer mii
sentence_0172|speaker_1|un ik 'n meeter of hunnert achter hum. As 'n mistrauiğ hóón stapde häi
sentence_0173|speaker_1|däi asfalt, beprôov siin fastiğkaid f'rsichtiğ mit d' fauten un keek den däi lâang grîis
sentence_0174|speaker_1|weğ hendóól. Bii lütjen kweem ik dichter bii däi oel, man ik trâau mii näit,
sentence_0175|speaker_1|fööer hum t' treeden, un soo ferstopde ik mii achter 'n diek busk. Däi keerl
sentence_0176|speaker_1|stun d'r man un stoer in d' fêert, däi skendaarms sullent hum wol ferlooren hebben,
sentence_0177|speaker_1|meskiin haarent s' ook man däi lüst ferlooren, achter hum an t' sitten. Däi oel
sentence_0178|speaker_1|was 't klorblikkelk ne'ğeliik. Achter hum flikker däi lücht, däi wâarmt rees tau d' slooden
sentence_0179|speaker_1|un kolken uut, d'r was kiin wóóter meer, wat höör köyliğkaid brocht hebben kun, un
sentence_0180|speaker_1|soo dreev s' sünner rüst feerder döör däi landskup un wor s' kweem, broch s'
sentence_0181|speaker_1|ook 't läest fjat un haiter leevend amäen däi dood. Doo hööer man achter 't
sentence_0182|speaker_1|fliren t'móól dat ruusen weer, sâacht haarder wordend, un ook däi oel draaj sük dóódelk
sentence_0183|speaker_1|um. In d' fêert blinker wat unner d' glinsternd süen, róósend kweem 't up us
sentence_0184|speaker_1|dóól, däi man was raajn anfrooren. "Sóótan, düüvel!", hööer ik hum, "Wat hest duu us
sentence_0185|speaker_1|nuu up d' eerden stürt?" Dichter un dichter jooğ däi wóógen, däi keerl leet häilundal
sentence_0186|speaker_1|ferstiivt, siin blik stor nóó fööer. Doo 't man noch 'n meeter of hunnert fan
sentence_0187|speaker_1|hum weğ was, begun 't aauto, wild t' huupen. Fööer skrik wüpde däi oel biisiid,
sentence_0188|speaker_1|net akróót in d' weğ fan 'n anner fan achter koomend fortüüğ. Däi forder bräems,
sentence_0189|speaker_1|man 't was tau lóót, däi wóógen róókde Beenengó bii d' siid, smeet hum fan
sentence_0190|speaker_1|'t pad of in d' busken un flooğ den sülst slingernd up d' anner stróótskâant
sentence_0191|speaker_1|in d' slood. Ik leep nóó hum tau, häi lağ up d' rüeğ, blaud stroomde
sentence_0192|speaker_1|hum tau 't bek uut. "Heb 'k doch säegt dat wii us noch insent
sentence_0193|speaker_1|weer säint", see häi, griiselk griinend. "Ik hóól hüelp!" Wat beeters wul mii näit infaalen.
sentence_0194|speaker_1|Häi smüüsterlaağde man. "Lóót't 't man, dat daajt näit nood. Oojt mus däi düüvel mii
sentence_0195|speaker_1|je hóólen." Ik wus näit, wat 'k antern sul. "Mağ wol beeter soo weesen", mäien
sentence_0196|speaker_1|häi, "Soo säi ik miin lüü meskiin insent weer." 'N heeviğ hausten fung hum,
sentence_0197|speaker_1|blaud sprüets up 't gres un up miin kläär. "Doo in däi düüsterğ nacht, disser
sentence_0198|speaker_1|bliksemsnacht. Ik." Häi grimlaağde weer. "Ik kun höör gniren höören, höör reeren un skräiwen.
sentence_0199|speaker_1|Un doch heb 'k niks dóón. Staarven haar 'k sult, up disser dağ, man nuu
sentence_0200|speaker_1|fin ik t'minst hir ennelk miin free. Hir in disser godferlóóten häel, of wat 't
sentence_0201|speaker_1|ook is." Häi keek mii t'móól eernst in 't gesiecht. "Ferspööl diin leevend näit, kamróód!"
sentence_0202|speaker_1|Doo weerent siin oogen lös, bloot dat skier heemelblaau späigel sük in höör flâau skiin.
sentence_0203|speaker_1|Däi süen rees nóó höör hôoğst pünt, däi mäiden braandent, âal 't leevend was fergóón
sentence_0204|speaker_1|un mank d' walmen dwäilde ik nóó huus tau. Up d' freidóóğmörn tittelde 't Auerker
sentence_0205|speaker_1|bladje up siin föörsiid fan "Staatsverweigerer greift Polizisten an und stirbt bei Verkehrsunfall". Ik ooverflooğ
sentence_0206|speaker_1|däi artikkel, wat d'r stun wäit ik fandóóeğ näit meer. Man 't tittelbild hangt noch
sentence_0207|speaker_1|altiid oover miin skriivtóóvel, ik säi hum nuu, doo ik disser woorden dóólskriiven dau. Äinliik
sentence_0208|speaker_1|wist 't man 'n ferbuult aauto in 'n slood un dat sal ook âals weesen,
sentence_0209|speaker_1|wat däi mäiest lüü d'r fan mitneemen daunt. Man ik säi meer. Den ferstopt in
sentence_0210|speaker_1|dat bild, achter 't fertäikent späigeln fan 'n brooken rûud kan man d'r däi sâacht
sentence_0211|speaker_1|kuntüren fan 'n lütjet hundje uutmóóken, 'n tuustiğ snaautser, wóóker tau d' fenster uut kiikend.
sentence_0212|speaker_1|Wor häi nuu wol is?
sentence_0213|speaker_1|Fööer oover fiif äiwen woondent d'r noch eerdmantjes in d'
sentence_0214|speaker_1|Plüütenbaarğ.
sentence_0215|speaker_1|Binnen d' baarğ, häil in d' däiept, haarent s' 'n häil mooj slotje fan maarmoor
sentence_0216|speaker_1|un gold.
sentence_0217|speaker_1|In 't middent stun 'n grôot sóól, däi siin müren blaau as däi heemel wassent,
sentence_0218|speaker_1|un in däi siin binnerst eedelstäinen, net soo lecht as duusend sünnen, tinkeldent.
sentence_0219|speaker_1|Hir lağ Köönenk Rebber siin skat, däi däi häiel dêel fülde un bii bulgen däi
sentence_0220|speaker_1|müren anhooğ rees.
sentence_0221|speaker_1|Âals tinkelde un glaajde soo fäel, dat äien däi oogen seer deedent un man nood
sentence_0222|speaker_1|d'r föör hebben mus, dat man blind wur.
sentence_0223|speaker_1|Däi eerdmantjes, däi as unnersóóten fan höör köönenk Sjurt, däi skat beskütsdent, kreeğ äien hóóst
sentence_0224|speaker_1|noojt t' säin.
sentence_0225|speaker_1|Insent in d' póósketiid gung 'n koppel jungse fan Läär nóó d' Plüütenbaarğ tau, um
sentence_0226|speaker_1|dor aier t' trüllen.
sentence_0227|speaker_1|Doo sağğent s', woo fööer 'n gat twei eerdmantjes mit grîis kiddels, püntmütsen un lâang
sentence_0228|speaker_1|borden sattent un sük in d' meertsüen ferwaarmdent.
sentence_0229|speaker_1|Man doo s' däi kinner sağğent, sloopent s' fut as lütje wiiselkes weeruem in d'
sentence_0230|speaker_1|grund.
sentence_0231|speaker_1|Däi jungse leepent gaau nóó huus un bölkdent: "Wii hebbent däi eerdmantjes in d' Plüütenbaarğ
sentence_0232|speaker_1|säin!" Un in d' loop fan d' dağ gungent 'n büelt neiskiriğ lüü tau, sük
sentence_0233|speaker_1|dat gat in d' Plüütenbaarğ t' bekiiken.
sentence_0234|speaker_1|Däi lüü kunnent däi eerdmantjes wal liiden un doo s' móól in nood róókdent, gungent
sentence_0235|speaker_1|s' 's nachts teegen middernacht nóó d' Plüütenbaarğ tau, boogent sük drei móól nóó oost
sentence_0236|speaker_1|dóól un reepent: "Eerdmantje, eerdmantje, help mii!
sentence_0237|speaker_1|Kum nóó miin huus, ik beed dii!" In huus mussent dan âal döören oopenstóón un
sentence_0238|speaker_1|âal lüchten uut weesen; nüms dürs buuten bäer weesen.
sentence_0239|speaker_1|Doo man dan weeruem kwam, haarent däi eerdmantjes d'r west un minsk of fäj weer
sentence_0240|speaker_1|sund móókt. Tau disser beskreeven tiid woonde diecht bii d' Plüütenbaarğ, up 'n liifalleniğ waarf,
sentence_0241|speaker_1|in d' Surhammerk, 'n buer, teegen däi däi lüü fan bloot Klóós Kniiptâang seedent; dan
sentence_0242|speaker_1|häi was soo nóóterğ dat häi siin knechten un maiden näit móól tau wiinachten botter
sentence_0243|speaker_1|up 't brood, straup in d' kaarnmelk of kluntje in d' tee günnen was.
sentence_0244|speaker_1|In siin keller haar häi 'n groot fat, dat hóóst ful fan goldstükken was, un
sentence_0245|speaker_1|doo häi sük recht ferbliiden wul, wöylde häi d'r mit siin hâan in rund. Up
sentence_0246|speaker_1|äin dağ sat Klóós bii d' Äiems an 't fiskern.
sentence_0247|speaker_1|'T was 'n môoj dağ.
sentence_0248|speaker_1|Däi buent kauje lağğent in 't hôoğ gres un neerkaaudent gerüst un däi läiverkes steegen
sentence_0249|speaker_1|krüüdelnd däi lüchten umhooğ.
sentence_0250|speaker_1|Um dat häi net eerst eeten haar, róókde Klóós nóó 'n setje al in d'
sentence_0251|speaker_1|slóóp un siin kop ful f'roover.
sentence_0252|speaker_1|Doo häi net akróót fan Köönenk Rebber siin skat dröömde, tjukde dat t'móól an siin
sentence_0253|speaker_1|snaur un häi keek ferfeert umhooğ.
sentence_0254|speaker_1|Na, dat mus je 'n diek fisk weesen!
sentence_0255|speaker_1|Mit äin swóój truk häi hum hooğ un hool 'n grôot wunnerachtiğ fisk fandağ.
sentence_0256|speaker_1|Däi fisk tinkelde gollen un sülvern un up siin kop haar häi 'n gewaas, dat
sentence_0257|speaker_1|net as 'n kroontje leet.
sentence_0258|speaker_1|Gaaniğ greep däi buer mit siin hóómel fingers nóó 't fangst.
sentence_0259|speaker_1|Mit siin dûum kraabde häi rad wat skubben d'r of - ook d'r unner was
